HMC5883L connection successful
MPU6050 connection successful
BMP085 connection successful
t	ax	ay	az	gx	gy	gz	mx	my	mz	temp	press	alt
110292	1901	-111	841	-49	1	-4	-467	-504	-34	8.00	99530.00	150.53
110313	1874	-134	833	-49	2	-3	-467	-504	-34	8.00	99530.00	150.53
110333	1895	-125	832	-50	-1	-5	-465	-503	-35	8.00	99540.00	149.68
110354	1888	-129	848	-50	1	-4	-465	-503	-35	8.00	99530.00	150.53
110375	1882	-128	837	-50	0	-3	-465	-503	-35	8.00	99531.00	150.45
110396	1888	-119	846	-48	1	-3	-467	-502	-29	8.00	99527.00	150.78
110416	1895	-124	832	-51	-1	-3	-467	-502	-29	8.00	99531.00	150.45
110438	1896	-124	845	-53	-2	-2	-467	-502	-29	8.00	99536.00	150.02
110458	1883	-130	855	-53	1	-4	-467	-504	-29	8.00	99521.00	151.29
110479	1891	-119	825	-51	-1	-4	-467	-504	-27	8.00	99532.00	150.36
110500	1890	-138	838	-51	0	-2	-467	-504	-27	8.00	99532.00	150.36
110521	1892	-115	839	-47	-1	-2	-467	-504	-27	8.00	99515.00	151.80
110541	1878	-119	862	-51	3	-6	-467	-504	-31	8.00	99524.00	151.04
110562	1896	-111	835	-48	1	-6	-467	-504	-31	8.00	99528.00	150.70
110583	1881	-119	846	-50	4	-3	-467	-504	-31	8.00	99529.00	150.61
110604	1895	-118	846	-50	2	-2	-466	-504	-31	8.00	99533.00	150.28
110624	1901	-132	838	-53	0	-2	-466	-504	-31	8.00	99519.00	151.46
110646	1886	-119	841	-52	1	-3	-466	-504	-31	8.00	99531.00	150.45
110666	1890	-132	834	-52	1	-2	-465	-503	-33	8.00	99525.00	150.95
110687	1886	-138	830	-52	0	-6	-465	-503	-33	8.00	99527.00	150.78
110708	1884	-130	833	-50	1	-5	-465	-503	-33	8.00	99527.00	150.78
110729	1891	-125	843	-51	0	-3	-465	-503	-33	8.00	99525.00	150.95
110749	1895	-120	853	-51	1	-3	-465	-503	-33	8.00	99526.00	150.87
110770	1885	-118	830	-52	0	-3	-465	-503	-33	8.00	99525.00	150.95
110791	1880	-121	836	-50	2	-1	-466	-502	-31	8.00	99529.00	150.61
110812	1889	-127	831	-52	2	-4	-466	-502	-31	8.00	99529.00	150.61
110832	1890	-119	846	-51	-1	-4	-466	-502	-31	8.00	99517.00	151.63
110854	1880	-118	832	-53	-3	-1	-466	-502	-31	8.00	99527.00	150.78
110874	1887	-129	832	-50	-1	-1	-467	-503	-31	8.00	99530.00	150.53
110895	1888	-117	835	-48	0	0	-467	-503	-31	8.00	99529.00	150.61
110916	1892	-129	845	-49	3	-3	-467	-503	-31	8.00	99533.00	150.28
110937	1889	-120	844	-50	0	-1	-467	-505	-30	8.00	99527.00	150.78
110957	1885	-120	850	-50	-1	-3	-467	-505	-30	8.00	99526.00	150.87
110978	1891	-127	835	-49	1	-2	-467	-505	-30	8.00	99529.00	150.61
110999	1886	-132	844	-52	-1	-4	-465	-503	-33	8.00	99528.00	150.70
111020	1877	-117	850	-49	0	0	-465	-503	-33	8.00	99526.00	150.87
111040	1902	-121	851	-50	-1	-3	-465	-503	-33	8.00	99536.00	150.02
111062	1889	-128	839	-50	0	-2	-466	-503	-34	8.00	99528.00	150.70
111082	1885	-120	844	-48	2	-3	-466	-503	-34	8.00	99529.00	150.61
111102	1891	-120	828	-52	-1	-4	-466	-503	-34	8.00	99521.00	151.29
111124	1893	-126	845	-50	1	-1	-466	-503	-30	8.00	99517.00	151.63
111144	1882	-138	839	-51	1	-1	-466	-503	-30	8.00	99528.00	150.70
111165	1883	-137	827	-50	-4	-3	-466	-503	-30	8.00	99526.00	150.87
111185	1881	-119	853	-51	3	-4	-467	-502	-29	8.00	99524.00	151.04
111207	1887	-131	835	-51	-1	-6	-467	-502	-29	8.00	99524.00	151.04
111227	1893	-129	834	-54	1	-9	-467	-502	-29	8.00	99524.00	151.04
111248	1865	-117	862	-48	4	-8	-467	-502	-29	8.00	99532.00	150.36
111269	1892	-128	818	-52	0	-5	-467	-503	-30	8.00	99524.00	151.04
111290	1896	-116	845	-49	0	-4	-467	-503	-30	8.00	99527.00	150.78
111310	1894	-116	847	-52	5	-3	-467	-503	-30	8.00	99529.00	150.61
111332	1884	-121	835	-50	0	-4	-465	-504	-34	8.00	99529.00	150.61
111352	1892	-125	852	-50	-1	0	-465	-504	-34	8.00	99525.00	150.95
111373	1882	-125	841	-50	0	-3	-465	-504	-34	8.00	99538.00	149.85
111393	1891	-130	827	-52	2	-3	-466	-504	-34	8.00	99533.00	150.28
111415	1883	-123	826	-51	0	-2	-466	-504	-34	8.00	99531.00	150.45
111435	1890	-135	835	-47	1	-2	-466	-504	-34	8.00	99527.00	150.78
111456	1893	-127	859	-51	0	-1	-466	-503	-34	8.00	99527.00	150.78
111477	1896	-128	845	-51	-1	-4	-466	-503	-34	8.00	99525.00	150.95
111498	1894	-121	840	-50	2	-1	-466	-503	-34	8.00	99533.00	150.28
111518	1894	-123	849	-50	-1	-4	-466	-501	-28	8.00	99533.00	150.28
111540	1899	-112	841	-50	1	-4	-466	-501	-28	8.00	99531.00	150.45
111560	1891	-120	846	-47	1	-2	-466	-501	-28	8.00	99533.00	150.28
111581	1882	-126	829	-48	2	-5	-466	-501	-28	8.00	99533.00	150.28
111601	1891	-109	842	-49	-2	-4	-466	-505	-29	8.00	99531.00	150.45
111623	1887	-120	857	-53	-3	-2	-466	-505	-29	8.00	99525.00	150.95
111643	1868	-120	843	-49	0	8	-466	-505	-29	8.00	99530.00	150.53
111664	1871	-128	850	-48	1	-5	-466	-503	-29	8.00	99528.00	150.70
111685	1886	-112	843	-49	1	1	-466	-503	-29	8.00	99528.00	150.70
111706	1889	-115	838	-48	1	-2	-466	-503	-29	8.00	99529.00	150.61
111726	1886	-128	831	-51	0	-4	-466	-503	-35	8.00	99524.00	151.04
111748	1892	-130	836	-48	3	-6	-466	-503	-35	8.00	99522.00	151.21
111768	1892	-120	854	-47	-1	-3	-466	-503	-35	8.00	99531.00	150.45
111789	1882	-132	841	-47	1	-4	-466	-502	-33	8.00	99528.00	150.70
111809	1890	-120	850	-49	0	-3	-466	-502	-33	8.00	99524.00	151.04
111831	1886	-120	846	-52	3	-2	-466	-502	-33	8.00	99523.00	151.12
111851	1894	-138	823	-58	-4	11	-466	-503	-32	8.00	99533.00	150.28
111872	1857	-128	860	-52	5	-4	-466	-503	-32	8.00	99529.00	150.61
111893	1886	-131	828	-49	3	-7	-466	-503	-32	8.00	99531.00	150.45
111913	1885	-121	836	-49	0	-4	-466	-502	-29	8.00	99531.00	150.45
111934	1889	-120	849	-47	-2	-5	-466	-502	-29	8.00	99529.00	150.61
111955	1881	-120	850	-49	2	-3	-466	-502	-29	8.00	99527.00	150.78
111976	1888	-125	848	-50	0	-4	-466	-502	-29	8.00	99526.00	150.87
111996	1888	-123	845	-49	0	-3	-465	-501	-37	8.00	99528.00	150.70
112018	1889	-120	816	-48	0	-3	-465	-501	-37	8.00	99522.00	151.21
112038	1892	-122	851	-49	1	-2	-465	-501	-37	8.00	99528.00	150.70
112059	1889	-123	833	-51	0	-2	-468	-504	-32	8.00	99529.00	150.61
112079	1897	-130	833	-51	1	-2	-468	-504	-32	8.00	99524.00	151.04
112101	1888	-124	840	-50	1	-5	-468	-504	-32	8.00	99525.00	150.95
112121	1886	-122	844	-51	1	-2	-465	-503	-33	8.00	99524.00	151.04
112142	1881	-124	850	-49	0	-1	-465	-503	-33	8.00	99526.00	150.87
112163	1890	-124	849	-49	1	-3	-465	-503	-33	8.00	99527.00	150.78
112184	1895	-122	843	-51	1	-6	-466	-503	-34	8.00	99525.00	150.95
112204	1899	-131	834	-54	-3	-3	-466	-503	-34	8.00	99529.00	150.61
112226	1881	-125	818	-50	-2	10	-466	-503	-34	8.00	99526.00	150.87
112246	1880	-123	845	-48	0	0	-466	-503	-28	8.00	99525.00	150.95
112267	1880	-120	843	-50	-1	-4	-466	-503	-28	8.00	99528.00	150.70
112287	1883	-116	849	-50	0	-3	-466	-503	-28	8.00	99530.00	150.53
112309	1877	-121	844	-49	-1	-5	-466	-503	-28	8.00	99532.00	150.36
112329	1855	-127	845	-51	5	3	-467	-503	-29	8.00	99523.00	151.12
112350	1904	-130	829	-55	6	1	-467	-503	-29	8.00	99525.00	150.95
112371	1884	-140	841	-53	1	-4	-467	-503	-29	8.00	99523.00	151.12
112392	1885	-118	840	-52	0	-3	-466	-504	-30	8.00	99523.00	151.12
112412	1887	-120	829	-50	1	0	-466	-504	-30	8.00	99520.00	151.38
112434	1899	-133	839	-49	1	-2	-466	-504	-30	8.00	99525.00	150.95
112454	1878	-117	857	-52	4	3	-465	-503	-35	8.00	99535.00	150.11
112475	1889	-135	837	-49	0	-1	-465	-503	-35	8.00	99527.00	150.78
112496	1873	-130	841	-49	1	-6	-465	-503	-35	8.00	99536.00	150.02
112517	1883	-129	840	-51	1	-3	-466	-505	-33	8.00	99529.00	150.61
112537	1879	-119	842	-51	-1	1	-466	-505	-33	8.00	99522.00	151.21
112558	1866	-124	833	-49	2	-1	-466	-505	-33	8.00	99522.00	151.21
112579	1890	-125	855	-50	0	-2	-466	-503	-30	8.00	99520.00	151.38
112600	1891	-125	843	-50	-1	-1	-466	-503	-30	8.00	99534.00	150.19
112620	1893	-115	848	-49	0	-2	-466	-503	-30	8.00	99522.00	151.21
112642	1877	-119	851	-46	1	-1	-466	-503	-30	8.00	99529.00	150.61
112662	1891	-132	845	-54	2	-2	-466	-503	-30	8.00	99525.00	150.95
112683	1872	-109	805	-49	1	-2	-466	-503	-30	8.00	99529.00	150.61
112703	1911	-131	834	-48	-5	-2	-466	-503	-30	8.00	99532.00	150.36
112724	1923	-151	806	-59	1	-2	-467	-505	-30	8.00	99523.00	151.12
112745	1867	-112	850	-58	-6	-11	-467	-505	-30	8.00	99518.00	151.54
112765	1909	-135	829	-50	4	4	-467	-505	-30	8.00	99528.00	150.70
112787	1876	-127	829	-45	0	-10	-466	-502	-32	8.00	99526.00	150.87
112807	1871	-113	841	-42	1	0	-466	-502	-32	8.00	99520.00	151.38
112828	1896	-126	849	-51	2	-4	-466	-502	-32	8.00	99524.00	151.04
112849	1895	-124	829	-51	0	-1	-466	-503	-35	8.00	99528.00	150.70
112870	1893	-124	828	-50	-1	-6	-466	-503	-35	8.00	99526.00	150.87
112890	1887	-117	848	-49	2	-2	-466	-503	-35	8.00	99524.00	151.04
112912	1887	-129	830	-52	0	-3	-465	-504	-32	8.00	99536.00	150.02
112932	1892	-133	849	-50	1	-4	-465	-504	-32	8.00	99529.00	150.61
112953	1900	-121	864	-51	0	-2	-465	-504	-32	8.00	99524.00	151.04
112973	1886	-125	827	-48	1	-5	-466	-503	-29	8.00	99525.00	150.95
112995	1886	-127	850	-52	-2	-4	-466	-503	-29	8.00	99529.00	150.61
113015	1890	-114	845	-50	0	-2	-466	-503	-29	8.00	99526.00	150.87
113036	1889	-124	841	-50	-2	-3	-466	-503	-29	8.00	99527.00	150.78
113057	1889	-128	828	-52	0	-2	-466	-504	-29	8.00	99526.00	150.87
113078	1881	-122	848	-52	-2	0	-466	-504	-29	8.00	99528.00	150.70
113098	1891	-121	837	-52	1	-5	-466	-504	-29	8.00	99529.00	150.61
113120	1890	-112	835	-51	-1	-3	-467	-504	-33	8.00	99529.00	150.61
113140	1894	-129	839	-49	2	-2	-467	-504	-33	8.00	99521.00	151.29
113161	1889	-130	840	-51	1	-4	-467	-504	-33	8.00	99520.00	151.38
113181	1886	-122	823	-48	5	-4	-466	-503	-34	8.00	99533.00	150.28
113203	1888	-127	858	-53	-2	-5	-466	-503	-34	8.00	99521.00	151.29
113223	1878	-117	852	-48	1	-6	-466	-503	-34	8.00	99525.00	150.95
113244	1886	-136	844	-49	-1	-2	-465	-504	-35	8.00	99523.00	151.12
113265	1885	-113	833	-52	-3	-3	-465	-504	-35	8.00	99531.00	150.45
113286	1883	-116	850	-49	1	-5	-465	-504	-35	8.00	99531.00	150.45
113306	1892	-122	837	-49	2	-1	-465	-503	-33	8.00	99522.00	151.21
113328	1886	-127	846	-52	0	-5	-465	-503	-33	8.00	99525.00	150.95
113348	1889	-117	836	-48	-4	-1	-465	-503	-33	8.00	99525.00	150.95
113369	1887	-124	835	-51	1	-4	-466	-504	-32	8.00	99540.00	149.68
113389	1908	-271	901	337	-160	-398	-466	-504	-32	8.00	99529.00	150.61
113411	1818	-114	816	347	-193	-505	-466	-504	-32	8.00	99533.00	150.28
113432	1934	-8	756	329	-160	-529	-466	-504	-32	8.00	99540.00	149.68
113453	1940	24	833	138	-43	-382	-463	-520	-31	8.00	99531.00	150.45
113473	1903	129	824	-56	9	-154	-463	-520	-31	8.00	99531.00	150.45
113495	1905	65	834	-91	38	265	-463	-520	-31	8.00	99540.00	149.68
113515	1919	-98	815	-93	32	251	-459	-527	-21	8.00	99533.00	150.28
113537	1899	-104	836	-65	16	28	-459	-527	-21	8.00	99529.00	150.61
113557	1858	65	820	-143	-80	65	-459	-527	-21	8.00	99542.00	149.52
113577	1903	-150	755	49	-41	306	-461	-522	-25	8.00	99533.00	150.28
113599	1962	-419	719	331	58	-705	-461	-522	-25	8.00	99531.00	150.45
113619	2178	-91	822	87	479	-1699	-461	-522	-25	8.00	99529.00	150.61
113641	2109	438	551	-158	1231	-1517	-444	-548	-29	8.00	99533.00	150.28
113661	1934	326	809	-133	1795	-770	-444	-548	-29	8.00	99535.00	150.11
113683	1933	72	1283	196	1619	253	-444	-548	-29	8.00	99526.00	150.87
113703	1888	-74	1510	397	1518	-447	-411	-565	-74	8.00	99538.00	149.85
113725	1686	15	1648	295	1711	-420	-411	-565	-74	8.00	99531.00	150.45
113746	1748	-246	1691	-222	2022	-638	-411	-565	-74	8.00	99526.00	150.87
113767	2248	338	2210	-339	1208	-638	-370	-579	-117	8.00	99526.00	150.87
113788	2587	587	1656	30	213	-126	-370	-579	-117	8.00	99523.00	151.12
113809	2395	628	1590	530	-242	104	-370	-579	-117	8.00	99525.00	150.95
113830	1957	243	1946	914	-345	309	-365	-587	-114	8.00	99523.00	151.12
113852	1522	126	1879	817	-188	-242	-365	-587	-114	8.00	99524.00	151.04
113872	1507	464	1595	929	205	-515	-365	-587	-114	8.00	99524.00	151.04
113894	1889	532	1698	1189	350	-483	-365	-587	-114	8.00	99529.00	150.61
113915	2000	503	1602	1418	194	-474	-357	-616	-96	8.00	99521.00	151.29
113936	1976	541	1398	1570	46	-133	-357	-616	-96	8.00	99535.00	150.11
113957	1930	536	1307	1733	-35	177	-357	-616	-96	8.00	99531.00	150.45
113978	1972	501	1281	1674	-117	499	-347	-649	-63	8.00	99526.00	150.87
113999	1674	502	1466	1354	-123	47	-347	-649	-63	8.00	99526.00	150.87
114020	1546	700	1329	1317	87	-109	-347	-649	-63	8.00	99528.00	150.70
114041	1678	746	1299	1479	171	119	-350	-667	-29	8.00	99524.00	151.04
114063	1916	727	1082	1566	51	256	-350	-667	-29	8.00	99529.00	150.61
114083	1831	665	1012	1585	-117	691	-350	-667	-29	8.00	99531.00	150.45
114105	1776	702	1046	1385	-111	583	-355	-677	10	8.00	99525.00	150.95
114125	1725	846	1092	1145	-219	226	-355	-677	10	8.00	99531.00	150.45
114147	1476	1059	902	1278	-208	211	-355	-677	10	8.00	99524.00	151.04
114168	1378	889	1015	1513	-53	440	-364	-681	47	8.00	99523.00	151.12
114189	1431	703	871	1588	31	750	-364	-681	47	8.00	99524.00	151.04
114210	1536	721	864	1639	28	1050	-364	-681	47	8.00	99523.00	151.12
114231	1421	700	746	1641	68	1092	-385	-667	96	8.00	99516.00	151.71
114252	1419	776	737	1640	184	1152	-385	-667	96	8.00	99526.00	150.87
114273	1650	874	636	1724	253	1124	-385	-667	96	8.00	99517.00	151.63
114294	1778	1206	509	2047	144	1435	-414	-639	126	8.00	99517.00	151.63
114316	1843	1185	512	2552	-35	1973	-414	-639	126	8.00	99525.00	150.95
114336	1747	1027	704	2868	-235	2346	-414	-639	126	8.00	99515.00	151.80
114358	1285	945	787	2971	-158	2338	-414	-639	126	8.00	99517.00	151.63
114379	1414	724	714	3010	38	2177	-459	-572	203	8.00	99516.00	151.71
114400	1847	699	647	3103	39	2395	-459	-572	203	8.00	99517.00	151.63
114421	1831	818	459	3373	-61	2865	-459	-572	203	8.00	99511.00	152.14
114442	1525	684	657	3859	667	3501	-500	-476	258	8.00	99520.00	151.38
114463	2590	9	601	3607	-539	3114	-500	-476	258	8.00	99512.00	152.05
114485	2087	-24	838	3306	-539	3313	-500	-476	258	8.00	99522.00	151.21
114505	1794	-156	498	3087	-726	2862	-527	-326	294	8.00	99510.00	152.22
114527	1165	-393	399	2886	-492	3291	-527	-326	294	8.00	99511.00	152.14
114548	1673	-583	391	2633	-213	3260	-527	-326	294	8.00	99508.00	152.39
114569	2018	-464	153	2165	-23	3192	-517	-178	305	8.00	99517.00	151.63
114590	2754	-434	550	1696	-524	2363	-517	-178	305	8.00	99520.00	151.38
114612	2402	-461	604	1433	-1197	2145	-517	-178	305	8.00	99519.00	151.46
114632	1915	-672	449	1261	-1590	2131	-485	-72	313	8.00	99515.00	151.80
114654	1578	-672	287	1039	-1408	2203	-485	-72	313	8.00	99515.00	151.80
114675	1155	-582	69	848	-952	2275	-485	-72	313	8.00	99513.00	151.97
114696	1613	-594	96	586	-446	1563	-436	7	332	8.00	99509.00	152.31
114717	2504	-607	237	449	-544	544	-436	7	332	8.00	99515.00	151.80
114738	2367	-908	370	395	-560	721	-436	7	332	8.00	99506.00	152.56
114759	2089	-1009	206	242	-860	786	-412	38	342	8.00	99510.00	152.22
114780	1928	-1053	133	131	-1137	855	-412	38	342	8.00	99514.00	151.88
114801	2004	-1172	119	39	-1266	888	-412	38	342	8.00	99511.00	152.14
114822	1653	-1225	-49	-194	-1091	875	-381	63	342	8.00	99509.00	152.31
114843	1652	-957	2	-459	-826	751	-381	63	373	8.00	99510.00	152.22
114864	2063	-652	60	-499	-812	818	-381	63	373	8.00	99507.00	152.47
114885	2203	-560	-85	-97	-1049	1050	-381	63	373	8.00	99510.00	152.22
114906	1946	-782	-27	267	-1190	1234	-346	78	396	8.00	99519.00	151.46
114927	1768	-874	-177	458	-1023	1178	-346	78	396	8.00	99513.00	151.97
114948	1754	-810	-72	762	-810	1022	-346	78	396	8.00	99513.00	151.97
114969	2003	-992	5	1135	-813	1039	-302	110	402	8.00	99507.00	152.47
114990	1958	-1069	-45	1341	-931	1775	-302	110	402	8.00	99507.00	152.47
115011	1926	-1358	64	1273	-1227	1984	-302	110	402	8.00	99517.00	151.63
115033	1532	-1350	33	961	-1341	1535	-245	158	378	8.00	99508.00	152.39
115054	1644	-1390	-76	730	-1378	1079	-245	158	378	8.00	99519.00	151.46
115075	1550	-1325	-128	727	-1402	886	-245	158	378	8.00	99509.00	152.31
115096	1324	-1300	-40	735	-1420	781	-191	187	367	8.00	99506.00	152.56
115117	1432	-1598	-171	1010	-1098	1060	-191	187	367	8.00	99513.00	151.97
115138	1322	-1620	-184	929	-1170	1087	-191	187	367	8.00	99508.00	152.39
115160	1273	-1800	-217	654	-1411	735	-145	209	346	8.00	99503.00	152.81
115181	1338	-1967	-221	358	-1557	600	-145	209	346	8.00	99508.00	152.39
115202	1166	-2012	-210	188	-1618	780	-145	209	346	8.00	99508.00	152.39
115223	932	-1818	-247	10	-1577	1048	-104	218	345	8.00	99511.00	152.14
115244	697	-1590	-158	-70	-1575	1159	-104	218	345	8.00	99509.00	152.31
115265	598	-1638	-155	-77	-1503	714	-104	218	345	8.00	99510.00	152.22
115287	900	-1570	-217	85	-1405	488	-57	224	348	8.00	99511.00	152.14
115307	1109	-1663	-242	486	-1462	820	-57	224	348	8.10	99514.00	151.88
115329	829	-1938	-398	282	-872	358	-57	224	348	8.00	99508.00	152.39
115349	956	-1979	-195	484	-1172	905	-57	224	348	8.00	99510.00	152.22
115371	951	-1802	-361	210	-1293	1001	-22	229	331	8.00	99514.00	151.88
115392	914	-1627	-435	96	-1298	843	-22	229	331	8.00	99514.00	151.88
115412	782	-1569	-505	81	-1170	589	-22	229	331	8.00	99503.00	152.81
115434	584	-1706	-619	-56	-981	289	21	230	322	8.00	99505.00	152.64
115454	888	-1905	-725	-210	-785	-118	21	230	322	8.00	99513.00	151.97
115476	1100	-1890	-762	-322	-978	-533	21	230	322	8.00	99508.00	152.39
115496	788	-2026	-682	-366	-1144	-387	27	230	315	8.00	99505.00	152.64
115518	558	-1952	-668	-312	-1029	184	27	230	315	8.00	99509.00	152.31
115538	428	-2007	-745	-405	-763	267	27	230	315	8.00	99512.00	152.05
115560	896	-2002	-674	-494	-681	132	36	226	320	8.00	99513.00	151.97
115580	918	-1877	-786	-544	-835	-46	36	226	320	8.00	99508.00	152.39
115602	804	-1846	-786	-460	-848	95	36	226	320	8.00	99510.00	152.22
115622	801	-1852	-730	-285	-864	433	48	221	330	8.00	99502.00	152.90
115644	697	-1884	-803	-232	-793	548	48	221	330	8.00	99501.00	152.98
115664	680	-1769	-836	-210	-739	469	48	221	330	8.00	99508.00	152.39
115686	877	-2063	-791	-360	-812	486	73	216	335	8.00	99503.00	152.81
115706	609	-2060	-806	-576	-812	549	73	216	335	8.10	99515.00	151.80
115728	565	-1848	-850	-606	-826	681	73	216	335	8.00	99506.00	152.56
115748	527	-1759	-794	-539	-788	909	105	204	344	8.00	99503.00	152.81
115770	535	-1696	-848	-486	-756	1025	105	204	344	8.10	99515.00	151.80
115790	403	-1631	-833	-366	-681	973	105	204	344	8.10	99517.00	151.63
115812	340	-1646	-860	-238	-523	1050	105	204	344	8.00	99503.00	152.81
115833	372	-1779	-808	-198	-516	853	146	190	338	8.10	99506.00	152.56
115854	232	-1757	-911	-214	-509	774	146	190	338	8.00	99502.00	152.90
115875	283	-1835	-1000	-123	-548	1110	146	190	338	8.00	99503.00	152.81
115896	265	-1731	-909	32	-701	1165	184	174	338	8.00	99508.00	152.39
115917	32	-1663	-1008	187	-868	1339	184	174	338	8.10	99501.00	152.98
115939	-11	-1731	-1107	253	-930	1268	184	174	338	8.00	99506.00	152.56
115959	-55	-1654	-1055	247	-797	962	232	155	310	8.00	99506.00	152.56
115981	-29	-1632	-1011	141	-656	757	232	155	310	8.00	99507.00	152.47
116001	-283	-1531	-1197	140	-478	652	232	155	310	8.10	99515.00	151.80
116023	-302	-1578	-985	180	-253	443	263	143	288	8.00	99505.00	152.64
116043	-345	-1555	-809	127	-133	376	263	143	288	8.10	99506.00	152.56
116065	-339	-1489	-773	-36	-60	385	263	143	288	8.00	99501.00	152.98
116085	-430	-1471	-893	-254	78	326	274	136	279	8.10	99506.00	152.56
116107	-304	-1461	-985	-233	-23	270	274	136	279	8.00	99507.00	152.47
116128	-257	-1514	-893	-35	-262	331	274	136	279	8.10	99510.00	152.22
116149	-400	-1505	-929	40	-147	315	284	128	284	8.00	99507.00	152.47
116170	-317	-1484	-627	-77	-100	183	284	128	284	8.10	99509.00	152.31
116191	-129	-1582	-681	-345	-145	282	284	128	284	8.10	99506.00	152.56
116212	-285	-1563	-1216	-355	-211	492	293	121	286	8.10	99506.00	152.56
116233	-270	-1491	-1023	-37	-125	474	293	121	286	8.00	99501.00	152.98
116254	-369	-1508	-792	206	-92	283	293	121	286	8.00	99501.00	152.98
116275	-489	-1517	-680	182	27	114	293	121	286	8.10	99506.00	152.56
116296	-444	-1544	-564	-223	172	-28	305	112	279	8.00	99496.00	153.40
116317	-307	-1577	-833	-782	150	-24	305	112	279	8.10	99506.00	152.56
116338	-307	-1541	-1050	-1233	-194	326	305	112	279	8.10	99510.00	152.22
116360	-333	-1541	-1060	-1186	-433	301	308	105	294	8.10	99515.00	151.80
116380	-509	-1642	-932	-1162	-769	309	308	105	294	8.10	99510.00	152.22
116402	-591	-1575	-994	-885	-682	286	308	105	294	8.10	99510.00	152.22
116423	-560	-1581	-1155	-574	-262	32	322	86	303	8.10	99510.00	152.22
116444	-419	-1624	-1021	-505	54	-170	322	86	303	8.00	99503.00	152.81
116465	-344	-1693	-951	-732	83	-117	322	86	303	8.00	99499.00	153.15
116486	-319	-1709	-993	-1077	-106	102	324	81	314	8.10	99512.00	152.05
116507	-392	-1620	-968	-1347	-293	284	324	81	314	8.10	99514.00	151.88
116528	-470	-1492	-1211	-1405	-304	348	324	81	314	8.10	99508.00	152.39
116549	-488	-1340	-1512	-831	-140	395	333	60	336	8.10	99509.00	152.31
116570	-522	-1430	-1482	-258	173	357	333	60	336	8.10	99506.00	152.56
116591	-388	-1551	-1300	12	432	683	333	60	336	8.10	99501.00	152.98
116612	-575	-1463	-1209	139	688	1033	343	43	348	8.10	99504.00	152.73
116633	-740	-1408	-1449	524	1104	943	343	43	348	8.10	99510.00	152.22
116655	-789	-1348	-1557	1172	1438	477	343	43	348	8.10	99511.00	152.14
116675	-636	-1341	-1453	1781	1575	262	342	35	358	8.10	99503.00	152.81
116697	-556	-1392	-1319	2468	1692	536	342	35	358	8.10	99519.00	151.46
116718	-509	-1633	-1120	2915	1890	955	342	35	358	8.10	99512.00	152.05
116739	-643	-1685	-989	2955	2100	465	342	35	358	8.10	99510.00	152.22
116760	-398	-1541	-1019	2969	2047	571	332	56	350	8.10	99512.00	152.05
116782	-636	-1644	-1057	3545	1778	715	332	56	350	8.10	99507.00	152.47
116802	-666	-1788	-855	4152	1673	-45	332	56	350	8.10	99506.00	152.56
116824	-319	-2058	-537	4044	1703	-839	319	88	306	8.10	99512.00	152.05
116845	-87	-2267	-183	3233	1443	-762	319	88	306	8.10	99510.00	152.22
116866	-230	-2400	181	2247	853	68	319	88	306	8.10	99501.00	152.98
116887	-412	-2124	258	1721	400	750	289	132	254	8.10	99502.00	152.90
116908	-657	-1905	10	1976	472	863	289	132	254	8.10	99512.00	152.05
116929	-461	-2129	-103	2160	784	-441	289	132	254	8.10	99503.00	152.81
116950	-425	-2237	207	1649	774	-1350	297	135	206	8.10	99512.00	152.05
116971	-453	-2054	534	780	439	-1617	297	135	206	8.10	99500.00	153.06
116993	-73	-1934	644	-63	-63	-449	297	135	206	8.10	99502.00	152.90
117013	50	-2013	494	-689	-303	821	261	160	196	8.10	99506.00	152.56
117035	-252	-2157	307	-1113	328	745	261	160	196	8.10	99516.00	151.71
117055	-401	-2003	7	-1319	1055	58	261	160	196	8.10	99508.00	152.39
117076	-372	-1942	33	-1386	1011	-46	278	146	237	8.10	99506.00	152.56
117097	-377	-1921	-89	-1279	513	97	278	146	237	8.10	99507.00	152.47
117118	-290	-1962	-263	-1071	89	427	278	146	237	8.10	99506.00	152.56
117139	-567	-2314	-1144	344	-307	-1	280	135	276	8.10	99509.00	152.31
117160	-475	-1818	-783	99	-572	230	280	135	276	8.10	99499.00	153.15
117181	-618	-1988	-143	-338	131	-583	280	135	276	8.10	99496.00	153.40
117202	-219	-2509	-300	-389	1141	-2356	271	142	277	8.10	99516.00	151.71
117224	-445	-2346	50	-396	447	-1015	271	142	277	8.10	99502.00	152.90
117244	-304	-1665	-12	-152	395	-1054	271	142	277	8.10	99511.00	152.14
117266	-185	-1865	115	30	259	-495	271	142	277	8.10	99494.00	153.57
117286	-100	-1962	-358	-200	432	-24	236	157	293	8.10	99507.00	152.47
117308	-221	-1999	-235	-61	549	1393	236	157	293	8.10	99503.00	152.81
117328	66	-2160	-169	181	293	1569	236	157	293	8.10	99510.00	152.22
117350	-297	-1967	-307	237	174	1403	256	143	299	8.10	99511.00	152.14
117371	-655	-1758	-224	212	159	1392	256	143	299	8.10	99503.00	152.81
117392	-568	-1943	-46	273	-19	1019	256	143	299	8.10	99507.00	152.47
117413	-317	-1906	-113	305	-146	1138	294	118	285	8.10	99510.00	152.22
117434	-430	-2006	-256	197	-49	1277	294	118	285	8.10	99513.00	151.97
117455	-379	-1948	-239	103	32	1057	294	118	285	8.10	99505.00	152.64
